season,event,session,team,driver,fastest_laptime
2017,06_11Mtl,Q3,Red Bull,VER,72.403
2017,06_11Mtl,Q3,Ferrari,VET,71.789
2017,06_11Mtl,Q3,Ferrari,RAI,72.252
2017,06_11Mtl,Q3,Force India,PER,73.018
2017,06_11Mtl,Q3,Force India,OCO,73.135
2017,06_11Mtl,Q3,Williams,MAS,72.858
2017,06_11Mtl,Q3,Renault,HUL,73.271
2017,06_25Bak,P1,Mercedes AMG,HAM,105.497
2017,06_25Bak,P1,Mercedes AMG,BOT,105.737
2017,06_25Bak,P1,Red Bull,RIC,104.88
2017,06_25Bak,P1,Red Bull,VER,104.41
2017,06_25Bak,P1,Ferrari,VET,104.967
2017,06_25Bak,P1,Ferrari,RAI,106
2017,06_25Bak,P1,Force India,PER,105.398
2017,06_25Bak,P1,Force India,OCO,105.752
2017,06_25Bak,P1,Williams,STR,106.649
2017,06_25Bak,P1,Williams,MAS,105.968
2017,06_25Bak,P1,McLaren,VAN,107.446
2017,06_25Bak,P1,McLaren,ALO,107.551
2017,06_25Bak,P1,Toro Rosso,KVY,106.617
2017,06_25Bak,P1,Toro Rosso,SAI,107.501
2017,06_25Bak,P1,Haas,GRO,106.837
2017,06_25Bak,P1,Haas,MAG,106.721
2017,06_25Bak,P1,Renault,HUL,107.217
2017,06_25Bak,P1,Renault,PAL,108.525
2017,06_25Bak,P1,Sauber,ERI,109.937
2017,06_25Bak,P1,Sauber,WEH,109.048
2017,06_25Bak,P2,Mercedes AMG,HAM,104.525
2017,06_25Bak,P2,Mercedes AMG,BOT,103.462
2017,06_25Bak,P2,Red Bull,RIC,103.473
2017,06_25Bak,P2,Red Bull,VER,103.362
2017,06_25Bak,P2,Ferrari,VET,103.615
2017,06_25Bak,P2,Ferrari,RAI,103.489
2017,06_25Bak,P2,Force India,PER,104.306
2017,06_25Bak,P2,Force India,OCO,104.484
2017,06_25Bak,P2,Williams,STR,104.113
2017,06_25Bak,P2,Williams,MAS,104.609
2017,06_25Bak,P2,McLaren,VAN,106.174
2017,06_25Bak,P2,McLaren,ALO,105.515
2017,06_25Bak,P2,Toro Rosso,KVY,104.321
2017,06_25Bak,P2,Toro Rosso,SAI,105.733
2017,06_25Bak,P2,Haas,GRO,107.722
2017,06_25Bak,P2,Haas,MAG,105.831
2017,06_25Bak,P2,Renault,HUL,106.003
2017,06_25Bak,P2,Renault,PAL,106.061
2017,06_25Bak,P2,Sauber,ERI,107.347
2017,06_25Bak,P2,Sauber,WEH,107.15
2017,06_25Bak,P3,Mercedes AMG,HAM,103.158
2017,06_25Bak,P3,Mercedes AMG,BOT,102.742
2017,06_25Bak,P3,Red Bull,RIC,103.287
2017,06_25Bak,P3,Red Bull,VER,103.614
2017,06_25Bak,P3,Ferrari,VET,104.344
2017,06_25Bak,P3,Ferrari,RAI,102.837
2017,06_25Bak,P3,Force India,PER,104.138
2017,06_25Bak,P3,Force India,OCO,103.344
2017,06_25Bak,P3,Williams,STR,104.04
2017,06_25Bak,P3,Williams,MAS,103.738
2017,06_25Bak,P3,McLaren,VAN,105.143
2017,06_25Bak,P3,McLaren,ALO,104.741
2017,06_25Bak,P3,Toro Rosso,KVY,103.908
2017,06_25Bak,P3,Toro Rosso,SAI,104.401
2017,06_25Bak,P3,Haas,GRO,105.491
2017,06_25Bak,P3,Haas,MAG,104.926
2017,06_25Bak,P3,Renault,HUL,104.312
2017,06_25Bak,P3,Renault,PAL,113.04
2017,06_25Bak,P3,Sauber,ERI,105.645
2017,06_25Bak,P3,Sauber,WEH,105.722
2017,06_25Bak,Qu,Mercedes AMG,HAM,101.983
2017,06_25Bak,Qu,Mercedes AMG,BOT,103.026
2017,06_25Bak,Qu,Red Bull,RIC,102.857
2017,06_25Bak,Qu,Red Bull,VER,102.544
2017,06_25Bak,Qu,Ferrari,VET,102.952
2017,06_25Bak,Qu,Ferrari,RAI,102.678
2017,06_25Bak,Qu,Force India,PER,103.162
2017,06_25Bak,Qu,Force India,OCO,103.051
2017,06_25Bak,Qu,Williams,STR,103.613
2017,06_25Bak,Qu,Williams,MAS,103.165
2017,06_25Bak,Qu,McLaren,VAN,105.03
2017,06_25Bak,Qu,McLaren,ALO,104.334
2017,06_25Bak,Qu,Toro Rosso,KVY,102.927
2017,06_25Bak,Qu,Toro Rosso,SAI,103.489
2017,06_25Bak,Qu,Haas,GRO,104.468
2017,06_25Bak,Qu,Haas,MAG,104.029
2017,06_25Bak,Qu,Renault,HUL,103.93
2017,06_25Bak,Qu,Renault,PAL,NULL
2017,06_25Bak,Qu,Sauber,ERI,104.795
2017,06_25Bak,Qu,Sauber,WEH,104.317
2017,06_25Bak,Race,Mercedes AMG,HAM,103.469
2017,06_25Bak,Race,Mercedes AMG,BOT,103.925
2017,06_25Bak,Race,Red Bull,RIC,104.882
2017,06_25Bak,Race,Red Bull,VER,106.398
2017,06_25Bak,Race,Ferrari,VET,103.441
2017,06_25Bak,Race,Ferrari,RAI,105.542
2017,06_25Bak,Race,Force India,PER,105.588
2017,06_25Bak,Race,Force India,OCO,105.634
2017,06_25Bak,Race,Williams,STR,105.108
2017,06_25Bak,Race,Williams,MAS,107.34
2017,06_25Bak,Race,McLaren,VAN,106.648
2017,06_25Bak,Race,McLaren,ALO,105.168
2017,06_25Bak,Race,Toro Rosso,KVY,108.394
2017,06_25Bak,Race,Toro Rosso,SAI,105.866
2017,06_25Bak,Race,Haas,GRO,106.831
2017,06_25Bak,Race,Haas,MAG,106.312
2017,06_25Bak,Race,Renault,HUL,108.536
2017,06_25Bak,Race,Renault,PAL,111.673
2017,06_25Bak,Race,Sauber,ERI,107.186
2017,06_25Bak,Race,Sauber,WEH,107.12
2017,06_25Bak,Q2,Mercedes AMG,HAM,101.275
2017,06_25Bak,Q2,Mercedes AMG,BOT,101.502
2017,06_25Bak,Q2,Red Bull,RIC,102.215
2017,06_25Bak,Q2,Red Bull,VER,101.961
2017,06_25Bak,Q2,Ferrari,VET,101.911
2017,06_25Bak,Q2,Ferrari,RAI,102.09
2017,06_25Bak,Q2,Force India,PER,102.467
2017,06_25Bak,Q2,Force India,OCO,102.751
2017,06_25Bak,Q2,Williams,STR,102.284
2017,06_25Bak,Q2,Williams,MAS,102.735
2017,06_25Bak,Q2,Toro Rosso,KVY,103.186
2017,06_25Bak,Q2,Toro Rosso,SAI,103.347
2017,06_25Bak,Q2,Haas,MAG,103.796
2017,06_25Bak,Q2,Renault,HUL,104.267
2017,06_25Bak,Q2,Sauber,WEH,104.603
2017,06_25Bak,Q3,Mercedes AMG,HAM,100.593
2017,06_25Bak,Q3,Mercedes AMG,BOT,101.027
2017,06_25Bak,Q3,Red Bull,RIC,103.414
2017,06_25Bak,Q3,Red Bull,VER,101.879
2017,06_25Bak,Q3,Ferrari,VET,101.841
2017,06_25Bak,Q3,Ferrari,RAI,101.693
2017,06_25Bak,Q3,Force India,PER,102.111
2017,06_25Bak,Q3,Force India,OCO,102.186
2017,06_25Bak,Q3,Williams,STR,102.753
2017,06_25Bak,Q3,Williams,MAS,102.798
2017,07_09A1r,P1,Mercedes AMG,HAM,65.975
2017,07_09A1r,P1,Mercedes AMG,BOT,66.345
2017,07_09A1r,P1,Red Bull,RIC,66.62
2017,07_09A1r,P1,Red Bull,VER,66.165
2017,07_09A1r,P1,Ferrari,VET,66.424
2017,07_09A1r,P1,Ferrari,RAI,66.848
2017,07_09A1r,P1,Force India,CEL,69.28
2017,07_09A1r,P1,Force India,OCO,67.511
2017,07_09A1r,P1,Williams,STR,68.041
2017,07_09A1r,P1,Williams,MAS,67.55
2017,07_09A1r,P1,McLaren,VAN,67.283
2017,07_09A1r,P1,McLaren,ALO,67.51
2017,07_09A1r,P1,Toro Rosso,KVY,67.437
2017,07_09A1r,P1,Toro Rosso,SAI,67.633
2017,07_09A1r,P1,Haas,GRO,68.074
2017,07_09A1r,P1,Haas,MAG,67.594
2017,07_09A1r,P1,Renault,SIR,68.586
2017,07_09A1r,P1,Renault,PAL,67.649
2017,07_09A1r,P1,Sauber,ERI,70.853
2017,07_09A1r,P1,Sauber,WEH,69.323
2017,07_09A1r,P2,Mercedes AMG,HAM,65.483
2017,07_09A1r,P2,Mercedes AMG,BOT,65.699
2017,07_09A1r,P2,Red Bull,RIC,65.873
2017,07_09A1r,P2,Red Bull,VER,65.832
2017,07_09A1r,P2,Ferrari,VET,65.63
2017,07_09A1r,P2,Ferrari,RAI,66.144
2017,07_09A1r,P2,Force India,PER,67.509
2017,07_09A1r,P2,Force India,OCO,66.849
2017,07_09A1r,P2,Williams,STR,67.468
2017,07_09A1r,P2,Williams,MAS,67.065
2017,07_09A1r,P2,McLaren,VAN,66.859
2017,07_09A1r,P2,McLaren,ALO,66.732
2017,07_09A1r,P2,Toro Rosso,KVY,66.906
2017,07_09A1r,P2,Toro Rosso,SAI,67.1
2017,07_09A1r,P2,Haas,GRO,66.763
2017,07_09A1r,P2,Haas,MAG,66.591
2017,07_09A1r,P2,Renault,HUL,66.735
2017,07_09A1r,P2,Renault,PAL,67.623
2017,07_09A1r,P2,Sauber,ERI,68.87
2017,07_09A1r,P2,Sauber,WEH,68.782
2017,07_09A1r,P3,Mercedes AMG,HAM,65.361
2017,07_09A1r,P3,Mercedes AMG,BOT,65.515
2017,07_09A1r,P3,Red Bull,RIC,65.896
2017,07_09A1r,P3,Red Bull,VER,65.784
2017,07_09A1r,P3,Ferrari,VET,65.092
2017,07_09A1r,P3,Ferrari,RAI,65.611
2017,07_09A1r,P3,Force India,PER,66.875
2017,07_09A1r,P3,Force India,OCO,66.374
2017,07_09A1r,P3,Williams,STR,66.776
2017,07_09A1r,P3,Williams,MAS,66.865
2017,07_09A1r,P3,McLaren,VAN,66.578
2017,07_09A1r,P3,McLaren,ALO,66.599
2017,07_09A1r,P3,Toro Rosso,KVY,66.279
2017,07_09A1r,P3,Toro Rosso,SAI,66.284
2017,07_09A1r,P3,Haas,GRO,66.015
2017,07_09A1r,P3,Haas,MAG,65.936
2017,07_09A1r,P3,Renault,HUL,66.563
2017,07_09A1r,P3,Renault,PAL,66.595
2017,07_09A1r,P3,Sauber,ERI,67.378
2017,07_09A1r,P3,Sauber,WEH,67.468
2017,07_09A1r,Qu,Mercedes AMG,HAM,65.064
2017,07_09A1r,Qu,Mercedes AMG,BOT,65.76
2017,07_09A1r,Qu,Red Bull,RIC,65.854
2017,07_09A1r,Qu,Red Bull,VER,65.779
2017,07_09A1r,Qu,Ferrari,VET,65.585
2017,07_09A1r,Qu,Ferrari,RAI,65.148
2017,07_09A1r,Qu,Force India,PER,65.975
2017,07_09A1r,Qu,Force India,OCO,66.033
2017,07_09A1r,Qu,Williams,STR,66.608
2017,07_09A1r,Qu,Williams,MAS,66.534
2017,07_09A1r,Qu,McLaren,VAN,66.316
2017,07_09A1r,Qu,McLaren,ALO,66.158
2017,07_09A1r,Qu,Toro Rosso,KVY,65.99
2017,07_09A1r,Qu,Toro Rosso,SAI,65.675
2017,07_09A1r,Qu,Haas,GRO,65.902
2017,07_09A1r,Qu,Haas,MAG,66.143
2017,07_09A1r,Qu,Renault,HUL,66.174
2017,07_09A1r,Qu,Renault,PAL,66.345
2017,07_09A1r,Qu,Sauber,ERI,66.857
2017,07_09A1r,Qu,Sauber,WEH,67.011
2017,07_09A1r,Race,Mercedes AMG,HAM,67.411
2017,07_09A1r,Race,Mercedes AMG,BOT,67.847
2017,07_09A1r,Race,Red Bull,RIC,67.442
2017,07_09A1r,Race,Red Bull,VER,NULL
2017,07_09A1r,Race,Ferrari,VET,67.496
2017,07_09A1r,Race,Ferrari,RAI,67.486
2017,07_09A1r,Race,Force India,PER,68.47
2017,07_09A1r,Race,Force India,OCO,68.659
2017,07_09A1r,Race,Williams,STR,68.777
2017,07_09A1r,Race,Williams,MAS,68.419
2017,07_09A1r,Race,McLaren,VAN,68.422
2017,07_09A1r,Race,McLaren,ALO,NULL
2017,07_09A1r,Race,Toro Rosso,KVY,68.061
2017,07_09A1r,Race,Toro Rosso,SAI,69.15
2017,07_09A1r,Race,Haas,GRO,68.59
2017,07_09A1r,Race,Haas,MAG,70.402
2017,07_09A1r,Race,Renault,HUL,69.043
2017,07_09A1r,Race,Renault,PAL,68.652
2017,07_09A1r,Race,Sauber,ERI,69.284
2017,07_09A1r,Race,Sauber,WEH,69.241
2017,07_09A1r,Q2,Mercedes AMG,HAM,64.8
2017,07_09A1r,Q2,Mercedes AMG,BOT,64.316
2017,07_09A1r,Q2,Red Bull,RIC,65.161
2017,07_09A1r,Q2,Red Bull,VER,64.948
2017,07_09A1r,Q2,Ferrari,VET,64.772
2017,07_09A1r,Q2,Ferrari,RAI,65.004
2017,07_09A1r,Q2,Force India,PER,65.435
2017,07_09A1r,Q2,Force India,OCO,65.55
2017,07_09A1r,Q2,McLaren,VAN,65.741
2017,07_09A1r,Q2,McLaren,ALO,65.602
2017,07_09A1r,Q2,Toro Rosso,KVY,65.884
2017,07_09A1r,Q2,Toro Rosso,SAI,65.544
2017,07_09A1r,Q2,Haas,GRO,65.319
2017,07_09A1r,Q2,Renault,HUL,65.597
2017,07_09A1r,Q2,Haas,MAG,NULL
2017,07_09A1r,Q3,Mercedes AMG,HAM,64.424
2017,07_09A1r,Q3,Mercedes AMG,BOT,64.251
2017,07_09A1r,Q3,Red Bull,RIC,64.896
2017,07_09A1r,Q3,Red Bull,VER,64.983
2017,07_09A1r,Q3,Ferrari,VET,64.293
2017,07_09A1r,Q3,Ferrari,RAI,64.779
2017,07_09A1r,Q3,Force India,PER,65.605
2017,07_09A1r,Q3,Force India,OCO,65.674
2017,07_09A1r,Q3,Toro Rosso,SAI,65.726
2017,07_09A1r,Q3,Haas,GRO,65.48
2017,07_16Sil,P1,Mercedes AMG,HAM,89.184
2017,07_16Sil,P1,Mercedes AMG,BOT,89.106
2017,07_16Sil,P1,Red Bull,RIC,89.942
2017,07_16Sil,P1,Red Bull,VER,89.604
2017,07_16Sil,P1,Ferrari,VET,90.517
2017,07_16Sil,P1,Ferrari,RAI,90.137
2017,07_16Sil,P1,Force India,PER,91.297
2017,07_16Sil,P1,Force India,OCO,91.21
2017,07_16Sil,P1,Williams,STR,91.684
2017,07_16Sil,P1,Williams,MAS,90.999
2017,07_16Sil,P1,McLaren,VAN,91.041
2017,07_16Sil,P1,McLaren,ALO,90.993
2017,07_16Sil,P1,Toro Rosso,KVY,90.895
2017,07_16Sil,P1,Toro Rosso,SAI,91.2
2017,07_16Sil,P1,Haas,GRO,91.61
2017,07_16Sil,P1,Haas,GIO,92.031
2017,07_16Sil,P1,Renault,HUL,92.171
2017,07_16Sil,P1,Renault,PAL,92.45
2017,07_16Sil,P1,Sauber,ERI,93.399
2017,07_16Sil,P1,Sauber,WEH,93.029
2017,07_16Sil,P2,Mercedes AMG,HAM,88.543
2017,07_16Sil,P2,Mercedes AMG,BOT,88.496
2017,07_16Sil,P2,Red Bull,RIC,89.586
2017,07_16Sil,P2,Red Bull,VER,89.098
2017,07_16Sil,P2,Ferrari,VET,88.956
2017,07_16Sil,P2,Ferrari,RAI,88.828
2017,07_16Sil,P2,Force India,PER,90.624
2017,07_16Sil,P2,Force India,OCO,90.383
2017,07_16Sil,P2,Williams,STR,90.695
2017,07_16Sil,P2,Williams,MAS,90.006
2017,07_16Sil,P2,McLaren,VAN,90.782
2017,07_16Sil,P2,McLaren,ALO,90.238
2017,07_16Sil,P2,Toro Rosso,KVY,90.562
2017,07_16Sil,P2,Toro Rosso,SAI,90.555
2017,07_16Sil,P2,Haas,GRO,90.661
2017,07_16Sil,P2,Haas,MAG,90.835
2017,07_16Sil,P2,Renault,HUL,89.936
2017,07_16Sil,P2,Renault,PAL,90.879
2017,07_16Sil,P2,Sauber,ERI,91.616
2017,07_16Sil,P2,Sauber,WEH,91.929
2017,07_16Sil,P3,Mercedes AMG,HAM,88.063
2017,07_16Sil,P3,Mercedes AMG,BOT,88.137
2017,07_16Sil,P3,Red Bull,RIC,89.612
2017,07_16Sil,P3,Red Bull,VER,89.904
2017,07_16Sil,P3,Ferrari,VET,88.095
2017,07_16Sil,P3,Ferrari,RAI,88.732
2017,07_16Sil,P3,Force India,PER,90.416
2017,07_16Sil,P3,Force India,OCO,90.172
2017,07_16Sil,P3,Williams,STR,91.358
2017,07_16Sil,P3,Williams,MAS,89.959
2017,07_16Sil,P3,McLaren,VAN,90.088
2017,07_16Sil,P3,McLaren,ALO,90.138
2017,07_16Sil,P3,Toro Rosso,KVY,90.504
2017,07_16Sil,P3,Toro Rosso,SAI,90.515
2017,07_16Sil,P3,Haas,GRO,89.819
2017,07_16Sil,P3,Haas,MAG,90.27
2017,07_16Sil,P3,Renault,HUL,89.48
2017,07_16Sil,P3,Renault,PAL,90.302
2017,07_16Sil,P3,Sauber,ERI,90.63
2017,07_16Sil,P3,Sauber,WEH,90.621
2017,07_16Sil,Qu,Mercedes AMG,HAM,99.069
2017,07_16Sil,Qu,Mercedes AMG,BOT,99.698
2017,07_16Sil,Qu,Red Bull,RIC,102.966
2017,07_16Sil,Qu,Red Bull,VER,98.912
2017,07_16Sil,Qu,Ferrari,VET,99.962
2017,07_16Sil,Qu,Ferrari,RAI,100.455
2017,07_16Sil,Qu,Force India,PER,102.009
2017,07_16Sil,Qu,Force India,OCO,99.738
2017,07_16Sil,Qu,Williams,STR,102.573
2017,07_16Sil,Qu,Williams,MAS,101.874
2017,07_16Sil,Qu,McLaren,VAN,100.011
2017,07_16Sil,Qu,McLaren,ALO,97.598
2017,07_16Sil,Qu,Toro Rosso,KVY,101.726
2017,07_16Sil,Qu,Toro Rosso,SAI,101.114
2017,07_16Sil,Qu,Haas,GRO,102.042
2017,07_16Sil,Qu,Haas,MAG,102.577
2017,07_16Sil,Qu,Renault,HUL,99.201
2017,07_16Sil,Qu,Renault,PAL,101.404
2017,07_16Sil,Qu,Sauber,ERI,102.633
2017,07_16Sil,Qu,Sauber,WEH,102.593
2017,07_16Sil,Race,Mercedes AMG,HAM,90.621
2017,07_16Sil,Race,Mercedes AMG,BOT,90.905
2017,07_16Sil,Race,Red Bull,RIC,91.874
2017,07_16Sil,Race,Red Bull,VER,90.678
2017,07_16Sil,Race,Ferrari,VET,91.872
2017,07_16Sil,Race,Ferrari,RAI,91.517
2017,07_16Sil,Race,Force India,PER,93.504
2017,07_16Sil,Race,Force India,OCO,93.521
2017,07_16Sil,Race,Williams,STR,93.4
2017,07_16Sil,Race,Williams,MAS,93.562
2017,07_16Sil,Race,McLaren,VAN,93.464
2017,07_16Sil,Race,McLaren,ALO,94.263
2017,07_16Sil,Race,Toro Rosso,KVY,93.594
2017,07_16Sil,Race,Toro Rosso,SAI,NULL
2017,07_16Sil,Race,Haas,GRO,92.29
2017,07_16Sil,Race,Haas,MAG,92.683
2017,07_16Sil,Race,Renault,HUL,92.577
2017,07_16Sil,Race,Renault,PAL,NULL
2017,07_16Sil,Race,Sauber,ERI,93.119
2017,07_16Sil,Race,Sauber,WEH,93.342
2017,07_16Sil,Q2,Mercedes AMG,HAM,87.893
2017,07_16Sil,Q2,Mercedes AMG,BOT,88.732
2017,07_16Sil,Q2,Red Bull,VER,89.431
2017,07_16Sil,Q2,Ferrari,VET,88.978
2017,07_16Sil,Q2,Ferrari,RAI,88.992
2017,07_16Sil,Q2,Force India,PER,89.824
2017,07_16Sil,Q2,Force India,OCO,89.701
2017,07_16Sil,Q2,Williams,MAS,91.482
2017,07_16Sil,Q2,McLaren,VAN,90.105
2017,07_16Sil,Q2,McLaren,ALO,90.6
2017,07_16Sil,Q2,Toro Rosso,KVY,90.355
2017,07_16Sil,Q2,Toro Rosso,SAI,91.368
2017,07_16Sil,Q2,Haas,GRO,89.966
2017,07_16Sil,Q2,Renault,HUL,89.34
2017,07_16Sil,Q2,Renault,PAL,90.193
2017,07_16Sil,Q3,Mercedes AMG,HAM,86.6
2017,07_16Sil,Q3,Mercedes AMG,BOT,87.376
2017,07_16Sil,Q3,Red Bull,VER,88.13
2017,07_16Sil,Q3,Ferrari,VET,87.43
2017,07_16Sil,Q3,Ferrari,RAI,87.622
2017,07_16Sil,Q3,Force India,PER,88.902
2017,07_16Sil,Q3,Force India,OCO,89.074
2017,07_16Sil,Q3,McLaren,VAN,89.418
2017,07_16Sil,Q3,Haas,GRO,89.549
2017,07_16Sil,Q3,Renault,HUL,88.856
2017,07_30Bud,P1,Mercedes AMG,HAM,78.858
2017,07_30Bud,P1,Mercedes AMG,BOT,79.248
2017,07_30Bud,P1,Red Bull,RIC,78.486
2017,07_30Bud,P1,Red Bull,VER,79.162
2017,07_30Bud,P1,Ferrari,VET,79.563
2017,07_30Bud,P1,Ferrari,RAI,78.72
2017,07_30Bud,P1,Force India,PER,80.574
2017,07_30Bud,P1,Force India,CEL,81.602
2017,07_30Bud,P1,Williams,STR,80.974
2017,07_30Bud,P1,Williams,MAS,80.54
2017,07_30Bud,P1,McLaren,VAN,80.005
2017,07_30Bud,P1,McLaren,ALO,79.987
2017,07_30Bud,P1,Toro Rosso,KVY,80.78
2017,07_30Bud,P1,Toro Rosso,SAI,80.917
2017,07_30Bud,P1,Haas,GRO,81.313
2017,07_30Bud,P1,Haas,GIO,82.251
2017,07_30Bud,P1,Renault,HUL,80.15
2017,07_30Bud,P1,Renault,PAL,80.461
2017,07_30Bud,P1,Sauber,ERI,81.785
2017,07_30Bud,P1,Sauber,WEH,82.49
2017,07_30Bud,P2,Mercedes AMG,HAM,78.779
2017,07_30Bud,P2,Mercedes AMG,BOT,78.656
2017,07_30Bud,P2,Red Bull,RIC,78.455
2017,07_30Bud,P2,Red Bull,VER,78.951
2017,07_30Bud,P2,Ferrari,VET,78.638
2017,07_30Bud,P2,Ferrari,RAI,78.755
2017,07_30Bud,P2,Force India,PER,80.266
2017,07_30Bud,P2,Force India,OCO,80.126
2017,07_30Bud,P2,Williams,STR,80.791
2017,07_30Bud,P2,Williams,MAS,80.869
2017,07_30Bud,P2,McLaren,VAN,79.909
2017,07_30Bud,P2,McLaren,ALO,79.815
2017,07_30Bud,P2,Toro Rosso,KVY,80.577
2017,07_30Bud,P2,Toro Rosso,SAI,79.834
2017,07_30Bud,P2,Haas,GRO,81.504
2017,07_30Bud,P2,Haas,MAG,81.345
2017,07_30Bud,P2,Renault,HUL,79.714
2017,07_30Bud,P2,Renault,PAL,81.175
2017,07_30Bud,P2,Sauber,ERI,81.559
2017,07_30Bud,P2,Sauber,WEH,81.722
2017,07_30Bud,P3,Mercedes AMG,HAM,78.434
2017,07_30Bud,P3,Mercedes AMG,BOT,77.914
2017,07_30Bud,P3,Red Bull,RIC,78.714
2017,07_30Bud,P3,Red Bull,VER,78.194
2017,07_30Bud,P3,Ferrari,VET,77.017
2017,07_30Bud,P3,Ferrari,RAI,77.492
2017,07_30Bud,P3,Force India,PER,79.609
2017,07_30Bud,P3,Force India,OCO,79.352
2017,07_30Bud,P3,Williams,STR,80.379
2017,07_30Bud,P3,Williams,MAS,80.255
2017,07_30Bud,P3,McLaren,VAN,78.638
2017,07_30Bud,P3,McLaren,ALO,78.884
2017,07_30Bud,P3,Toro Rosso,KVY,79.455
2017,07_30Bud,P3,Toro Rosso,SAI,79.3
2017,07_30Bud,P3,Haas,GRO,79.622
2017,07_30Bud,P3,Haas,MAG,79.895
2017,07_30Bud,P3,Renault,HUL,78.699
2017,07_30Bud,P3,Renault,PAL,78.956
2017,07_30Bud,P3,Sauber,ERI,80.748
2017,07_30Bud,P3,Sauber,WEH,80.446
2017,07_30Bud,Qu,Mercedes AMG,HAM,77.492
2017,07_30Bud,Qu,Mercedes AMG,BOT,78.058
2017,07_30Bud,Qu,Red Bull,RIC,77.702
2017,07_30Bud,Qu,Red Bull,VER,77.266
2017,07_30Bud,Qu,Ferrari,VET,77.244
2017,07_30Bud,Qu,Ferrari,RAI,77.364
2017,07_30Bud,Qu,Force India,PER,79.095
2017,07_30Bud,Qu,Force India,OCO,78.843
2017,07_30Bud,Qu,Williams,STR,79.102
2017,07_30Bud,Qu,Williams,DIR,79.868
2017,07_30Bud,Qu,McLaren,VAN,78.479
2017,07_30Bud,Qu,McLaren,ALO,78.395
2017,07_30Bud,Qu,Toro Rosso,KVY,78.702
2017,07_30Bud,Qu,Toro Rosso,SAI,78.948
2017,07_30Bud,Qu,Haas,GRO,79.085
2017,07_30Bud,Qu,Haas,MAG,79.095
2017,07_30Bud,Qu,Renault,HUL,78.137
2017,07_30Bud,Qu,Renault,PAL,78.699
2017,07_30Bud,Qu,Sauber,ERI,79.972
2017,07_30Bud,Qu,Sauber,WEH,79.839
2017,07_30Bud,Race,Mercedes AMG,HAM,80.818
2017,07_30Bud,Race,Mercedes AMG,BOT,81.214
2017,07_30Bud,Race,Red Bull,RIC,NULL
2017,07_30Bud,Race,Red Bull,VER,80.49
2017,07_30Bud,Race,Ferrari,VET,80.807
2017,07_30Bud,Race,Ferrari,RAI,80.461
2017,07_30Bud,Race,Force India,PER,82.105
2017,07_30Bud,Race,Force India,OCO,82.431
2017,07_30Bud,Race,Williams,STR,82.83
2017,07_30Bud,Race,Williams,DIR,83.242
2017,07_30Bud,Race,McLaren,VAN,81.96
2017,07_30Bud,Race,McLaren,ALO,80.182
2017,07_30Bud,Race,Toro Rosso,KVY,81.631
2017,07_30Bud,Race,Toro Rosso,SAI,81.871
2017,07_30Bud,Race,Haas,GRO,84.702
2017,07_30Bud,Race,Haas,MAG,82.1
2017,07_30Bud,Race,Renault,HUL,81.611
2017,07_30Bud,Race,Renault,PAL,81.589
2017,07_30Bud,Race,Sauber,ERI,81.752
2017,07_30Bud,Race,Sauber,WEH,83.573
2017,07_30Bud,Q2,Mercedes AMG,HAM,76.693
2017,07_30Bud,Q2,Mercedes AMG,BOT,77.362
2017,07_30Bud,Q2,Red Bull,RIC,77.698
2017,07_30Bud,Q2,Red Bull,VER,77.028
2017,07_30Bud,Q2,Ferrari,VET,76.802
2017,07_30Bud,Q2,Ferrari,RAI,77.207
2017,07_30Bud,Q2,Force India,PER,78.639
2017,07_30Bud,Q2,Force India,OCO,78.495
2017,07_30Bud,Q2,McLaren,VAN,78
2017,07_30Bud,Q2,McLaren,ALO,77.919
2017,07_30Bud,Q2,Toro Rosso,KVY,78.538
2017,07_30Bud,Q2,Toro Rosso,SAI,78.311
2017,07_30Bud,Q2,Haas,GRO,78.771
2017,07_30Bud,Q2,Renault,HUL,77.655
2017,07_30Bud,Q2,Renault,PAL,78.665
2017,07_30Bud,Q3,Mercedes AMG,HAM,76.707
2017,07_30Bud,Q3,Mercedes AMG,BOT,76.53
2017,07_30Bud,Q3,Red Bull,RIC,76.818
2017,07_30Bud,Q3,Red Bull,VER,76.797
2017,07_30Bud,Q3,Ferrari,VET,76.276
2017,07_30Bud,Q3,Ferrari,RAI,76.444
2017,07_30Bud,Q3,McLaren,VAN,77.894
2017,07_30Bud,Q3,McLaren,ALO,77.549
2017,07_30Bud,Q3,Toro Rosso,SAI,78.912
2017,07_30Bud,Q3,Renault,HUL,77.468
2017,08_27Spa,P1,Mercedes AMG,HAM,105.555
2017,08_27Spa,P1,Mercedes AMG,BOT,106.424
2017,08_27Spa,P1,Red Bull,RIC,106.352
2017,08_27Spa,P1,Red Bull,VER,106.302
2017,08_27Spa,P1,Ferrari,VET,105.647
2017,08_27Spa,P1,Ferrari,RAI,105.502
2017,08_27Spa,P1,Force India,PER,108.452
2017,08_27Spa,P1,Force India,OCO,107.67
2017,08_27Spa,P1,Williams,STR,108.541
2017,08_27Spa,P1,Williams,MAS,NULL
2017,08_27Spa,P1,McLaren,VAN,107.865
2017,08_27Spa,P1,McLaren,ALO,108.252
2017,08_27Spa,P1,Toro Rosso,KVY,107.851
2017,08_27Spa,P1,Toro Rosso,SAI,107.446
2017,08_27Spa,P1,Haas,GRO,108.626
2017,08_27Spa,P1,Haas,MAG,108.615
